X_filename,relevant_decay_count
03695431_0000137247,1
03695722_0000444282,0
03695960_0000695256,3
03695724_0000446324,1
03695500_0000210254,0
03695725_0000447539,0
03695903_0000635285,0
03695727_0000449500,0
03695429_0000135394,1
03695903_0000635132,1
03695562_0000275531,1
03695854_0000583731,0
03695526_0000237394,0
03695709_0000430595,1
03695712_0000433718,0
03695402_0000107067,1
03695461_0000169014,1
03695737_0000460315,1
03695804_0000530912,0
03696100_0000843046,2
03695763_0000487588,0
03695891_0000622517,2
03695701_0000422399,0
03695412_0000117395,0
03695778_0000503506,0
03695804_0000531049,0
03695718_0000440166,1
03695780_0000505656,0
03695447_0000154369,0
03696086_0000828338,3
03695490_0000199663,1
03695464_0000172128,0
03695509_0000219795,0
03695600_0000315777,3
03695431_0000137415,0
03695490_0000199477,2
03695761_0000485396,0
03695477_0000185810,1
03695778_0000503331,0
03695490_0000199496,1
03695903_0000635118,0
03695778_0000503564,0
03695609_0000324970,2
03695724_0000446421,0
03695439_0000146020,1
03696062_0000802919,1
03695475_0000183742,2
03695701_0000422017,2
03695477_0000185814,1
03696100_0000843114,0
03695712_0000434025,0
03695763_0000487736,0
03695498_0000208003,2
03695427_0000133111,0
03695488_0000197296,0
03695406_0000110869,1
03695903_0000635463,0
03696100_0000842992,2
03695724_0000446614,1
03695489_0000198635,2
03695477_0000186054,1
03695422_0000127712,0
03695475_0000184113,1
03695488_0000197340,2
03695491_0000200953,0
03695716_0000438009,0
03695761_0000485362,1
03695722_0000444527,2
03695490_0000199716,0
03695724_0000446742,0
03695488_0000197662,0
03695439_0000145960,0
03695716_0000438138,1
03695406_0000110863,2
03695455_0000162721,0
03695763_0000487873,1
03695509_0000219650,0
03695526_0000237612,0
03695562_0000275401,0
03695475_0000184080,0
03695423_0000129232,1
03695454_0000161488,1
03695526_0000237557,1
03695781_0000506557,0
03695447_0000154094,2
03695402_0000106798,0
03695439_0000146022,0
03695562_0000275527,3
03696062_0000803072,0
03695727_0000449465,0
03695488_0000197375,2
03695500_0000210239,0
03695559_0000272323,0
03695737_0000460112,0
03695475_0000183820,0
03695763_0000487770,2
03695893_0000624614,0
03695562_0000275609,3
03695489_0000198532,1
03695728_0000450689,2
03695600_0000315637,3
03695475_0000183879,2
03695402_0000107111,2
03695475_0000183988,4
03695454_0000161669,0
03695844_0000573015,2
03695780_0000505661,0
03695461_0000169252,2
03695701_0000422070,1
03695778_0000503621,0
03695489_0000198372,1
03695780_0000505450,0
03696036_0000775436,3
03695455_0000162984,0
03695893_0000624661,0
03695497_0000206915,2
03695439_0000145833,0
03695722_0000444224,1
03695488_0000197797,1
03695455_0000162750,1
03695893_0000624587,1
03695427_0000132957,0
03695490_0000199527,1
03695727_0000449463,3
03695728_0000450721,1
03696086_0000828498,0
03695960_0000695448,1
03695712_0000433874,0
03695708_0000429517,0
03695429_0000135190,1
03695439_0000146153,0
03695960_0000695390,3
03695725_0000447703,1
03695844_0000572874,2
03695422_0000127751,1
03695427_0000133517,1
03695844_0000573266,2
03695455_0000162497,1
03695559_0000272247,1
03695903_0000635431,1
03695891_0000622616,2
03695795_0000521523,0
03695498_0000208019,0
03695427_0000133510,0
03695429_0000135404,0
03695709_0000430653,1
03695965_0000700754,1
03695701_0000422484,0
03695778_0000503648,0
03696036_0000775777,0
03695761_0000485348,0
03695709_0000430880,1
03695781_0000506442,3
03695406_0000111085,1
03695903_0000635347,1
03695709_0000430881,0
03695491_0000200455,0
03695500_0000209964,5
03695491_0000200936,0
03695711_0000432620,2
03695489_0000198573,0
03695712_0000433967,0
03695447_0000154606,0
03695798_0000524366,0
03695497_0000207079,0
03695731_0000453934,1
03695427_0000133390,1
03695903_0000635152,1
03695768_0000492983,2
03695498_0000207875,0
03695526_0000237760,0
03695849_0000578280,0
03695402_0000106991,2
03695715_0000436895,0
03695562_0000275669,1
03695509_0000219539,3
03695491_0000200558,1
03695731_0000453843,0
03695965_0000700562,0
03695778_0000503302,1
03695422_0000127827,0
03695416_0000121337,2
03695422_0000127937,0
03695844_0000573275,0
03695737_0000460203,0
03695477_0000185797,2
03695709_0000430466,0
03695498_0000207950,0
03695718_0000440100,1
03695965_0000700659,3
03695464_0000172087,1
03695903_0000635144,0
03695455_0000162810,1
03695488_0000197327,1
03695439_0000145810,1
03695422_0000127989,1
03695701_0000422404,0
03695526_0000237713,3
03695706_0000427750,0
03695431_0000137386,0
03695891_0000622740,0
03695402_0000106990,1
03695761_0000485670,3
03695447_0000154095,0
03695737_0000460226,0
03696086_0000828439,0
03695854_0000583528,0
03695711_0000432655,0
03695475_0000183837,3
03695606_0000321821,0
03695780_0000505663,0
03695701_0000422100,1
03695768_0000492740,0
03696090_0000832431,1
03695768_0000492795,0
03695509_0000219827,1
03695709_0000430561,1
03695477_0000185873,0
03695489_0000198855,2
03695427_0000133411,0
03695423_0000129047,0
03696062_0000803061,2
03695722_0000444409,2
03695427_0000132951,0
03695454_0000161437,0
03695718_0000439949,0
03695701_0000422339,0
03695701_0000422382,2
03695498_0000208094,0
03695497_0000207312,1
03695489_0000198480,1
03695711_0000432728,0
03695722_0000444196,0
03695547_0000259558,0
03695844_0000573040,0
03695427_0000133278,0
03695412_0000117285,0
03695722_0000444218,2
03695798_0000524430,0
03695609_0000325086,1
03695427_0000133195,1
03695701_0000422397,1
03695497_0000207163,1
03695893_0000624731,0
03695731_0000453758,0
03695965_0000700673,0
03696086_0000828542,0
03695780_0000505570,1
03695849_0000578143,1
03695509_0000219830,2
03695709_0000430607,0
03695500_0000210285,0
03695455_0000162539,2
03695498_0000208041,1
03695989_0000726004,2
03695609_0000325063,2
03695708_0000429540,0
03695491_0000200804,0
03695497_0000207090,0
03695706_0000427332,2
03696086_0000828588,0
03695891_0000622465,0
03695509_0000219488,1
03695439_0000146011,1
03695491_0000200597,1
03695477_0000185699,1
03695780_0000505652,0
03695431_0000137440,0
03695416_0000121373,0
03695768_0000492825,0
03695725_0000447694,0
03695423_0000128913,1
03695891_0000622536,3
03695509_0000219582,1
03695489_0000198408,2
03695447_0000154345,0
03695461_0000168954,2
03695412_0000117258,0
03696090_0000832416,1
03695795_0000521421,1
03695798_0000524447,0
03695844_0000573157,1
03695722_0000444221,0
03695706_0000427540,0
03695849_0000578383,1
03695422_0000127927,1
03695891_0000622511,0
03695490_0000199687,2
03695427_0000133175,2
03695728_0000450712,0
03695778_0000503296,1
03695402_0000106732,2
03695455_0000162542,1
03695547_0000259653,2
03695701_0000422485,1
03695763_0000487766,1
03695500_0000210316,1
03695728_0000450558,0
03695559_0000272256,2
03695412_0000117350,0
03695718_0000439956,0
03695989_0000725905,1
03695763_0000487456,2
03695477_0000185764,0
03695798_0000524414,1
03695708_0000429581,1
03695844_0000572921,0
03695412_0000117219,0
03695891_0000622696,0
03695989_0000726093,0
03695447_0000154282,3
03695804_0000530899,0
03696090_0000832556,0
03695490_0000199679,0
03695427_0000133251,1
03695431_0000137496,1
03695804_0000531033,0
03696036_0000775520,0
03695427_0000133184,2
03695725_0000447476,0
03695547_0000259939,1
03695795_0000521486,2
03695903_0000635139,0
03695402_0000106744,0
03695712_0000433799,1
03695804_0000531052,0
03695509_0000219841,1
03695427_0000133494,2
03695464_0000172459,1
03696062_0000803169,0
03695778_0000503276,0
03695454_0000161618,2
03695461_0000168818,0
03695562_0000275530,4
03695412_0000117502,2
03695903_0000635341,0
03695412_0000117245,1
03695724_0000446296,2
03695431_0000137456,0
03695547_0000259535,1
03695724_0000446607,1
03695712_0000433954,0
03695712_0000433631,0
03695489_0000198893,0
03696062_0000803224,1
03696062_0000803218,1
03695500_0000210181,1
03695712_0000433924,0
03696036_0000775742,2
03695454_0000161494,0
03695724_0000446735,1
03695454_0000161500,0
03695763_0000487885,0
03695488_0000197776,0
03695849_0000578370,0
03696036_0000775650,0
03695718_0000439958,2
03695412_0000117510,2
03695402_0000106916,1
03695422_0000127917,0
03695763_0000487640,0
03695547_0000259648,2
03695798_0000524565,0
03695722_0000444478,1
03695706_0000427564,0
03695526_0000237631,0
03695439_0000145786,0
03695477_0000185984,1
03695439_0000145692,0
03695903_0000635358,1
03695804_0000530785,1
03695724_0000446594,1
03695427_0000133388,0
03695711_0000432907,1
03695498_0000207851,0
03695854_0000583625,1
03695488_0000197867,3
03695427_0000132940,0
03695761_0000485361,2
03695490_0000199714,0
03696036_0000775675,0
03695711_0000432787,1
03695989_0000726223,0
03695711_0000432590,1
03695795_0000521385,0
03695778_0000503598,1
03695475_0000183654,0
03695780_0000505551,1
03695763_0000487502,2
03695488_0000197571,0
03695706_0000427406,0
03695498_0000207978,0
03695491_0000200622,0
03695712_0000433809,0
03695737_0000460195,1
03695477_0000186131,3
03695412_0000117341,3
03695778_0000503267,1
03695402_0000106995,1
03695761_0000485791,0
03695489_0000198776,2
03695891_0000622770,1
03695416_0000121635,0
03695412_0000117295,2
03695725_0000447683,0
03695768_0000492922,0
03695795_0000521506,1
03695715_0000436856,0
03695718_0000440335,1
03695854_0000583555,0
03695497_0000207000,0
03695709_0000430651,2
03695706_0000427697,1
03695526_0000237737,1
03695423_0000129130,0
03695464_0000172324,0
03695498_0000207898,2
03695893_0000624703,0
03696086_0000828591,0
03695606_0000321795,0
03695706_0000427650,0
03695454_0000161815,1
03695965_0000700577,1
03695562_0000275661,1
03695475_0000183891,0
03695491_0000200639,1
03695423_0000129132,0
03695422_0000128080,1
03696086_0000828350,1
03695780_0000505609,3
03695712_0000433738,0
03695715_0000436803,1
03696036_0000775465,0
03695464_0000172229,3
03695724_0000446510,1
03695427_0000133057,0
03695488_0000197624,0
03695447_0000154418,0
03695559_0000272272,0
03695509_0000219481,0
03695795_0000521288,1
03695491_0000200525,1
03695724_0000446649,0
03695461_0000168907,0
03695488_0000197731,0
03695477_0000185771,1
03695718_0000440270,0
03695497_0000207038,0
03696100_0000843231,2
03695780_0000505587,1
03695423_0000128824,1
03695763_0000487555,0
03695711_0000432982,1
03695716_0000438299,0
03695454_0000161561,0
03696090_0000832614,0
03696036_0000775739,0
03695402_0000107030,0
03695708_0000429419,0
03695716_0000438211,0
03695427_0000133118,1
03695488_0000197733,2
03695716_0000438209,0
03695439_0000145656,0
03695606_0000321776,3
03695489_0000198865,1
03695960_0000695347,0
03695475_0000183621,2
03695559_0000272340,2
03695780_0000505460,0
03695431_0000137683,0
03695423_0000128719,1
03695737_0000460405,1
03695500_0000210000,0
03695454_0000161862,0
03695475_0000183847,0
03695763_0000487552,1
03695960_0000695332,3
03695965_0000700521,1
03695439_0000146126,1
03695715_0000436976,1
03695761_0000485573,0
03695716_0000438040,2
03695737_0000460220,1
03695849_0000578260,1
03696100_0000843029,1
03696062_0000803227,1
03695712_0000433986,1
03695429_0000135473,0
03695491_0000200893,2
03695706_0000427670,0
03695526_0000237743,0
03695737_0000459994,1
03695718_0000440024,0
03695778_0000503397,1
03695429_0000135425,0
03695464_0000172013,0
03695427_0000133060,2
03695475_0000183901,0
03695439_0000145593,1
03695500_0000210268,0
03695737_0000460107,0
03695737_0000460391,1
03695562_0000275706,3
03695439_0000145594,2
03695429_0000135485,1
03695606_0000322068,0
03695778_0000503596,0
03695716_0000438184,0
03696062_0000803035,1
03695488_0000197545,1
03695989_0000726215,0
03695429_0000135217,0
03695844_0000572908,3
03695509_0000219677,0
03695731_0000453675,0
03695431_0000137414,0
03695559_0000272374,1
03696062_0000802898,2
03696036_0000775720,0
03695706_0000427338,0
03695489_0000198825,0
03695706_0000427494,3
03695423_0000128722,2
03695708_0000429667,0
03695509_0000219448,1
03695547_0000259640,0
03695559_0000272196,2
03695500_0000209979,0
03695464_0000172142,1
03696100_0000843014,1
03695708_0000429459,0
03695489_0000198821,1
03695562_0000275587,0
03695727_0000449492,2
03695737_0000460071,0
03695509_0000219614,2
03695447_0000154117,1
03695903_0000635481,0
03695727_0000449633,0
03695412_0000117123,1
03695724_0000446370,0
03695725_0000447326,0
03695489_0000198752,1
03695761_0000485686,0
03695439_0000146157,1
03695706_0000427728,0
03695416_0000121343,0
03695722_0000444274,0
03696090_0000832410,0
03695725_0000447614,0
03695497_0000206920,0
03695725_0000447651,0
03695454_0000161686,1
03695712_0000433883,2
03695497_0000206990,1
03695600_0000315682,1
03695711_0000432683,0
03695461_0000169064,2
03695903_0000635526,0
03695715_0000437075,0
03695455_0000162690,1
03695708_0000429390,0
03695731_0000453951,2
03695562_0000275762,0
03695447_0000154334,1
03695406_0000110944,1
03695718_0000440263,1
03695562_0000275748,0
03695526_0000237683,2
03695795_0000521445,1
03695798_0000524720,0
03696090_0000832557,1
03695500_0000210437,0
03695488_0000197869,1
03695780_0000505572,2
03695491_0000200759,1
03695781_0000506500,0
03695600_0000315549,1
03695715_0000436934,0
03695406_0000110852,1
03695903_0000635537,1
03695725_0000447646,0
03695455_0000162674,0
03695439_0000146069,1
03695606_0000322104,0
03695731_0000453693,1
03695406_0000110888,0
03695778_0000503245,1
03695768_0000492893,0
03695464_0000172423,0
03695891_0000622764,0
03695423_0000128942,1
03695439_0000145807,0
03695709_0000430736,0
03695727_0000449434,1
03695708_0000429666,0
03695427_0000133422,0
03695722_0000444388,0
03695497_0000206999,2
03695509_0000219780,0
03695477_0000186063,1
03695725_0000447464,1
03695711_0000432715,0
03695778_0000503692,1
03695454_0000161530,1
03695706_0000427755,0
03695795_0000521305,2
03695488_0000197490,0
03695559_0000272389,1
03695712_0000433774,0
03695547_0000259642,0
03695464_0000172044,1
03695489_0000198811,0
03695761_0000485599,0
03696036_0000775699,0
03695498_0000208013,2
03695447_0000154294,1
03695854_0000583433,0
03695701_0000422400,0
03695447_0000154625,0
03695464_0000171988,0
03695706_0000427541,0
03695606_0000322027,1
03695761_0000485319,1
03695429_0000135059,3
03695708_0000429480,2
03695477_0000185714,0
03695701_0000422154,0
03695455_0000162523,1
03695893_0000624585,2
03695422_0000127984,2
03695423_0000129133,0
03695728_0000450645,0
03695500_0000210115,0
03695701_0000422246,2
03695500_0000210076,2
03695509_0000219527,1
03695500_0000210383,0
03696100_0000842952,0
03695706_0000427360,0
03695795_0000521267,0
03695798_0000524499,0
03695562_0000275760,2
03695737_0000460306,0
03695724_0000446683,1
03695600_0000315849,0
03695708_0000429445,0
03695718_0000440173,0
03695490_0000199608,0
03695455_0000162532,0
03695491_0000200606,1
03695547_0000259541,0
03695429_0000135407,0
03695606_0000321831,0
03695402_0000107069,3
03695412_0000117414,0
03695716_0000437949,2
03695893_0000624719,0
03696090_0000832570,3
03696100_0000843042,0
03695526_0000237606,2
03695491_0000200529,0
03695497_0000207060,1
03695728_0000450663,1
03695422_0000127979,0
03695844_0000573033,0
03695718_0000440214,1
03695725_0000447477,2
03695412_0000117483,0
03695489_0000198548,1
03695489_0000198428,0
03695423_0000128987,0
03695422_0000127872,0
03695711_0000432912,0
03695761_0000485530,0
03695402_0000106720,0
03695447_0000154308,0
03695498_0000207988,2
03695491_0000200865,0
03695431_0000137559,0
03695737_0000460031,1
03695402_0000106983,0
03696036_0000775441,1
03695795_0000521224,0
03695891_0000622667,1
03695728_0000450514,1
03695718_0000440203,0
03695781_0000506402,0
03695475_0000183613,0
03695491_0000200647,0
03695416_0000121694,0
03695562_0000275374,1
03695461_0000169051,0
03695477_0000185767,0
03695422_0000128005,1
03695795_0000521239,0
03695768_0000492996,1
03696062_0000803213,2
03695854_0000583681,0
03695416_0000121698,1
03695891_0000622620,0
03695737_0000460285,0
03695804_0000530860,0
03695429_0000135497,1
03695761_0000485421,0
03695447_0000154313,0
03695804_0000530843,0
03695547_0000259903,1
03695509_0000219837,0
03695416_0000121350,1
03695893_0000624568,1
03695725_0000447433,0
03695464_0000172441,3
03696036_0000775433,0
03695716_0000438141,1
03695488_0000197827,1
03696100_0000843110,0
03695497_0000207058,0
03695562_0000275650,0
03695455_0000162634,0
03695708_0000429477,0
03695718_0000440247,3
03695761_0000485650,0
03695965_0000700540,0
03695429_0000135091,1
03695477_0000185996,1
03695737_0000460184,0
03695768_0000492934,1
03695706_0000427402,2
03695439_0000145690,2
03695455_0000162680,0
03695891_0000622486,0
03695431_0000137405,1
03695804_0000530989,1
03695716_0000438163,0
03696062_0000803129,2
03695763_0000487836,1
03695559_0000272279,0
03695412_0000117496,2
03695422_0000128148,2
03695716_0000438017,0
03695439_0000145782,2
03695798_0000524455,0
03696100_0000843039,0
03695711_0000432756,1
03695989_0000725952,1
03695781_0000506419,0
03695780_0000505390,1
03695716_0000438165,0
03695427_0000133284,1
03695722_0000444496,0
03695497_0000206800,0
03696062_0000802885,1
03695412_0000117200,0
03695761_0000485631,1
03695475_0000183936,2
03695711_0000432805,2
03695711_0000432998,1
03695716_0000438051,3
03695609_0000324968,0
03695763_0000487459,2
03695464_0000172081,0
03695795_0000521219,0
03695701_0000422477,1
03695715_0000436846,1
03695854_0000583463,2
03695488_0000197507,0
03695402_0000106817,0
03695701_0000422260,1
03695960_0000695431,0
03695711_0000432994,0
03695768_0000492884,0
03695431_0000137223,1
